ACCOUNT_ID,COUNTRY,PRODUCT,MONTH,UNIT_SALES (in Million $),TOTAL_EXPENSE (in Million $),SALESFORCE_EXPENSE (in Million $),ADVERTISEMENT_EXPENSE (in Million $),DIGITAL_EXPENSE (in Million $)
2326423,COUNTRY 1,Drug_1,10/1/2011,18.82855856,6.003382906,2.508392888,1.308703489,1.812830122
2326423,COUNTRY 1,Drug_1,11/1/2011,18.51228107,7.322148937,3.463320332,2.654893394,2.885630842
2326423,COUNTRY 1,Drug_1,12/1/2011,26.04653787,7.014790522,3.262604071,1.835652734,2.423342556
2326423,COUNTRY 1,Drug_1,1/1/2012,14.09708445,2.817977295,1.198203426,0.237391489,0.657140707
2326423,COUNTRY 1,Drug_1,2/1/2012,10.91724734,3.522130755,2.026573827,0.367073561,0.911442088
2326423,COUNTRY 1,Drug_1,3/1/2012,5.673370303,4.183070488,2.306443695,0.861323168,1.010659459
2326423,COUNTRY 1,Drug_1,4/1/2012,19.22594596,4.371039218,1.563087361,0.711765911,0.983710239
2326423,COUNTRY 1,Drug_1,5/1/2012,24.26916201,5.977091507,2.868728815,1.792574519,1.900204635
2326423,COUNTRY 1,Drug_1,6/1/2012,10.37294539,4.371013768,1.872685333,1.158347614,1.220044628
2326423,COUNTRY 1,Drug_1,7/1/2012,5.673370303,3.457931049,1.020755414,0.770638139,1.117984974
2326423,COUNTRY 1,Drug_1,8/1/2012,17.99633037,2.608370203,1.368533902,0.255729074,0.435686451
2326423,COUNTRY 1,Drug_1,10/1/2012,12.19698843,4.317480226,1.630500504,0.741907372,1.418474142
2326423,COUNTRY 1,Drug_1,11/1/2012,12.19698843,4.792766715,2.254481123,0.964678813,1.428182105
2326423,COUNTRY 1,Drug_1,12/1/2012,12.63387088,4.52884885,2.148909619,0.42197866,1.142825432
2326423,COUNTRY 1,Drug_1,1/1/2013,10.63770953,3.258185109,1.691854212,0.816048113,1.060055352
2326423,COUNTRY 1,Drug_1,2/1/2013,5.566519977,3.267330536,1.605311794,1.008532261,1.297553301
2326423,COUNTRY 1,Drug_1,3/1/2013,12.74709648,3.793511198,1.7707105,0.428423444,0.956707047
2326423,COUNTRY 1,Drug_1,4/1/2013,13.38748327,3.820771195,1.24826218,0.502804816,0.859065063
2326423,COUNTRY 1,Drug_1,5/1/2013,13.38748327,4.545224803,1.91845321,0.821375764,1.201953911
2326423,COUNTRY 1,Drug_1,6/1/2013,10.37294539,2.768697932,1.053608433,0.020412726,0.818994492
2326423,COUNTRY 1,Drug_1,7/1/2013,19.22167407,3.392446123,1.212152897,0.229882174,0.639867752
2326423,COUNTRY 1,Drug_1,8/1/2013,5.673370303,4.584589708,1.907445588,1.239555094,1.454611133
2326423,COUNTRY 1,Drug_1,9/1/2013,12.19698843,4.566335279,2.189336821,0.711719864,1.522354658
2326423,COUNTRY 1,Drug_1,11/1/2013,19.52171055,3.866676898,1.577484764,0.859063203,1.227637414
2326423,COUNTRY 1,Drug_1,12/1/2013,13.31293272,2.812463391,1.295492056,,0.365005491
2326423,COUNTRY 1,Drug_1,1/1/2014,16.28434579,6.687025151,3.238705476,1.154856894,1.980877025
2326423,COUNTRY 1,Drug_1,2/1/2014,13.13961096,7.299774042,3.754055647,1.695382435,2.263798892
2326423,COUNTRY 1,Drug_1,3/1/2014,27.21500752,7.194986539,3.776667464,2.674329768,2.687056121
2326423,COUNTRY 1,Drug_1,4/1/2014,20.75747762,9.14968806,5.40621875,2.945840604,3.234033492
2326423,COUNTRY 1,Drug_1,5/1/2014,20.7267819,8.5961513,4.986262595,2.631048871,2.641440183
2326423,COUNTRY 1,Drug_1,6/1/2014,36.75123989,7.331803513,3.355453848,1.743337415,2.640507069
2326423,COUNTRY 1,Drug_1,7/1/2014,58.43625327,13.8316298,8.128262504,5.054376935,5.382245735
2326423,COUNTRY 1,Drug_1,8/1/2014,44.11581562,14.25921553,8.503628372,4.197902571,4.97677089
2326423,COUNTRY 1,Drug_1,9/1/2014,46.5838139,13.95294511,7.474221407,4.173706551,5.094028831
2326423,COUNTRY 1,Drug_1,10/1/2014,53.94394436,13.42347434,7.700639197,5.065798581,5.107317614
2326423,COUNTRY 1,Drug_1,11/1/2014,28.96892664,12.2853133,6.924185744,3.395846859,4.252745833
2326423,COUNTRY 1,Drug_1,12/1/2014,45.25617896,13.2524531,7.276958901,4.686602301,5.02812197
2326423,COUNTRY 1,Drug_1,1/1/2015,39.70120052,10.68946678,5.421211491,2.776345025,3.742572534
2326423,COUNTRY 1,Drug_1,2/1/2015,36.87103629,11.26193595,6.216871156,3.846447752,4.188283514
2326423,COUNTRY 1,Drug_1,3/1/2015,28.67410955,11.44491951,6.489697811,3.632275857,3.955731131
2326423,COUNTRY 1,Drug_1,4/1/2015,23.01567487,7.151525028,3.857798398,1.262009926,2.078891998
2326423,COUNTRY 1,Drug_1,5/1/2015,22.13986052,7.073605373,3.946111236,2.058756907,2.798364072
2326423,COUNTRY 1,Drug_1,6/1/2015,34.62013668,8.670418247,4.148818423,2.581674151,3.339783614
2326423,COUNTRY 1,Drug_1,7/1/2015,25.0257997,7.356702476,3.939759486,2.067377497,2.360582054
2326423,COUNTRY 1,Drug_1,8/1/2015,25.34054204,7.66825952,3.700744759,2.621733526,3.035159856
2326423,COUNTRY 1,Drug_1,9/1/2015,30.1297085,8.80119291,5.052446245,2.389950298,2.661317361
2326423,COUNTRY 1,Drug_1,10/1/2015,23.8530214,7.057991266,3.562980513,1.662787824,2.42615141
2326423,COUNTRY 1,Drug_1,11/1/2015,19.48797506,7.765749413,4.07326845,2.324848749,2.83197026
2326423,COUNTRY 1,Drug_1,12/1/2015,19.24057633,6.170620828,3.403708994,1.581784299,1.676251652
2326423,COUNTRY 1,Drug_1,1/1/2016,25.99097063,8.033570233,4.221191582,2.501598304,2.570952934
2326423,COUNTRY 1,Drug_1,2/1/2016,20.72489513,6.592621234,3.467536716,1.751598673,2.163031983
2326423,COUNTRY 1,Drug_1,3/1/2016,21.24229402,6.708279526,3.641843087,1.540942099,2.183682716
2326423,COUNTRY 1,Drug_1,4/1/2016,21.5294779,8.535705201,4.635920737,2.663768668,2.877415495
2326423,COUNTRY 1,Drug_1,5/1/2016,32.14170979,10.25026809,5.943113217,2.737755714,3.504529666
2326423,COUNTRY 1,Drug_1,6/1/2016,39.27254167,10.38764313,5.21932448,3.278940408,3.609801895
2326423,COUNTRY 1,Drug_1,7/1/2016,48.58772281,19.13434609,10.83817076,6.174914649,7.065607031
2326423,COUNTRY 1,Drug_1,8/1/2016,64.16094566,17.00898002,9.715930212,6.416557912,6.492748118
2326423,COUNTRY 1,Drug_1,9/1/2016,67.60777653,17.29119535,9.854289682,6.607389348,6.843904141
2326423,COUNTRY 1,Drug_1,10/1/2016,61.64590549,18.63551857,11.14825051,6.610437303,6.853116662
2326423,COUNTRY 1,Drug_1,11/1/2016,54.01340732,19.02592693,10.69771816,7.259069287,7.350218831
2326423,COUNTRY 1,Drug_1,12/1/2016,65.04182553,17.00250904,9.534689262,5.21956729,6.0983013
2326423,COUNTRY 1,Drug_1,1/1/2017,21.14958855,7.774621621,4.013552061,1.974580904,2.97342679
2326423,COUNTRY 1,Drug_1,2/1/2017,15.03741975,5.81649962,2.432386474,1.701896696,2.235687102
2326423,COUNTRY 1,Drug_1,3/1/2017,31.63163453,6.937030637,3.789691819,2.522672651,2.746233875
2326423,COUNTRY 1,Drug_1,4/1/2017,29.84365776,10.69590028,5.553233034,2.711267292,3.537063035
2326423,COUNTRY 1,Drug_1,5/1/2017,20.79462902,9.690199588,5.802434211,3.674362523,3.757097531
2326423,COUNTRY 1,Drug_1,6/1/2017,45.38801407,10.57716276,6.178664927,3.313442482,3.937327827
2326423,COUNTRY 1,Drug_1,7/1/2017,53.56419498,15.51421606,8.551130827,5.54580993,5.860107507
2326423,COUNTRY 1,Drug_1,8/1/2017,58.95228907,14.71026284,8.239419432,4.383450133,5.293392145
2326423,COUNTRY 1,Drug_1,9/1/2017,41.36337291,14.3648448,8.339122844,5.469587725,5.726615938
2326423,COUNTRY 1,Drug_1,10/1/2017,58.83255967,13.72782503,7.371842056,4.58731209,4.743476504
2326423,COUNTRY 1,Drug_1,11/1/2017,46.32734758,13.53971985,7.366427159,5.228572904,5.406326883
2326423,COUNTRY 1,Drug_1,12/1/2017,33.95958272,14.92772784,8.498184046,4.703248513,5.238058509
2326423,COUNTRY 1,Drug_1,1/1/2018,51.48586099,12.25213778,6.990148757,3.489920043,4.36229755
2326423,COUNTRY 1,Drug_1,2/1/2018,25.98440035,11.61914676,6.597653374,4.048431484,4.371853985
2326423,COUNTRY 1,Drug_1,3/1/2018,42.2587387,12.33588992,7.176623559,3.832228947,4.717388817
2326423,COUNTRY 1,Drug_1,4/1/2018,59.88047553,16.3581143,8.76164639,5.567598558,6.447182357
2326423,COUNTRY 1,Drug_1,5/1/2018,47.40949456,18.19299042,10.34274144,6.262841621,6.785639881
2326423,COUNTRY 1,Drug_1,6/1/2018,67.26692103,18.40171471,10.49371818,6.940715855,7.214853652
2326423,COUNTRY 1,Drug_1,7/1/2018,63.2685275,19.56615729,11.28071901,6.879540891,7.638842261
2326423,COUNTRY 1,Drug_1,8/1/2018,74.50721468,18.63498217,10.9367859,6.96605096,7.440378739
2326423,COUNTRY 1,Drug_1,9/1/2018,59.1494519,20.75769549,11.99105283,7.501797244,8.11803197
2326423,COUNTRY 1,Drug_1,10/1/2018,67.3185133,16.6993222,9.753700838,5.693973027,6.136128709
2326423,COUNTRY 1,Drug_3,2/1/2014,2.772694877,1.441599223,0.487320063,0.334132063,0.434679752
2326423,COUNTRY 1,Drug_3,3/1/2014,4.972694877,3.623672967,2.12690971,,0.7202977
2326423,COUNTRY 1,Drug_3,4/1/2014,4.47694447,3.699431665,1.847015969,0.687558586,1.324044069
2326423,COUNTRY 1,Drug_3,5/1/2014,2.772694877,2.165090014,0.568623453,0.435265596,0.631784822
2326423,COUNTRY 1,Drug_3,6/1/2014,4.481875588,2.805470152,1.121804492,0.173995748,0.707208571
2326423,COUNTRY 1,Drug_3,7/1/2014,4.548377805,2.36873862,1.273645771,,0.499294611
2326423,COUNTRY 1,Drug_3,8/1/2014,4.548333816,0.418405581,0.237333021,0.060486845,0.142675067
2326423,COUNTRY 1,Drug_3,9/1/2014,4.548276818,2.434407325,0.592999519,0.138560147,0.480391395
2326423,COUNTRY 1,Drug_3,10/1/2014,4.47694447,1.701017117,0.738764536,0.071178063,0.175223422
2326423,COUNTRY 1,Drug_3,11/1/2014,4.47694447,3.847000168,2.227115693,,0.787419288
2326423,COUNTRY 1,Drug_3,12/1/2014,5.357867479,1.746745746,0.569258954,0.152875176,0.67264933
2326423,COUNTRY 1,Drug_3,1/1/2015,4.558703256,0.678521114,0.348631656,0.12487674,0.254395475
2326423,COUNTRY 1,Drug_3,2/1/2015,3.963256391,1.663637946,0.027015592,,0.588129132
2326423,COUNTRY 1,Drug_3,3/1/2015,4.551573698,2.303475467,0.957538085,0.232377084,0.573767073
2326423,COUNTRY 1,Drug_3,4/1/2015,4.024812037,1.139170354,0.62235721,,0.370012452
2326423,COUNTRY 1,Drug_3,5/1/2015,4.178512975,3.621210641,2.081531551,0.337898124,0.993354548
2326423,COUNTRY 1,Drug_3,6/1/2015,4.548340974,1.445656918,0.784292185,,0.43993635
2326423,COUNTRY 1,Drug_3,7/1/2015,5.481760122,1.462357258,0.85353389,,0.331149534
2326423,COUNTRY 1,Drug_3,8/1/2015,5.602015398,0.890230567,0.52546469,,0.170028119
2326423,COUNTRY 1,Drug_3,9/1/2015,5.475649648,0.810819939,0.214710539,,0.013653006
2326423,COUNTRY 1,Drug_3,10/1/2015,11.08907011,3.18165694,1.411684238,0.041588543,0.783924615
2326423,COUNTRY 1,Drug_3,11/1/2015,5.602015398,3.111843802,1.438475987,1.051083254,1.238181545
2326423,COUNTRY 1,Drug_3,12/1/2015,4.550293974,2.828551227,1.368225711,,0.314342263
2326423,COUNTRY 1,Drug_3,1/1/2016,3.963256391,0.67380886,0.370285023,,0.054993234
2326423,COUNTRY 1,Drug_3,2/1/2016,4.548070998,2.054035374,0.525365383,,0.084678867
2326423,COUNTRY 1,Drug_3,3/1/2016,3.963256391,1.562431496,0.155919445,,0.489703752
2326423,COUNTRY 1,Drug_3,4/1/2016,3.963256391,0.092093779,0.00238807,,0.035140058
2326423,COUNTRY 1,Drug_3,5/1/2016,3.963256391,0.631974713,0.355453017,,0.225655429
2326423,COUNTRY 1,Drug_3,6/1/2016,3.963256391,2.176726554,0.290645268,0.057965864,0.493858951
2326423,COUNTRY 1,Drug_3,7/1/2016,3.963256391,0.259723335,0.130580306,0.078942031,0.102811597
2326423,COUNTRY 1,Drug_3,8/1/2016,4.548070998,2.654506568,1.110899947,1.005327419,1.028758872
2326423,COUNTRY 1,Drug_3,9/1/2016,3.963256391,2.321708333,0.383551367,0.499000182,0.737962953
2326423,COUNTRY 1,Drug_3,10/1/2016,4.548070998,2.878200488,1.531072912,,0.339657698
2326423,COUNTRY 1,Drug_3,11/1/2016,11.05971823,2.46261399,0.795582849,0.377496973,0.51517644
2326423,COUNTRY 1,Drug_3,12/1/2016,8.432686241,3.05844695,1.83091407,0.491015635,1.10590517
2326423,COUNTRY 1,Drug_3,1/1/2017,4.548070998,1.237358247,0.337433331,,0.24936517
2326423,COUNTRY 1,Drug_3,2/1/2017,4.545320405,0.66319154,0.341555608,,0.205206396
2326423,COUNTRY 1,Drug_3,3/1/2017,4.543153417,1.843495389,0.88781048,,0.609973201
2326423,COUNTRY 1,Drug_3,4/1/2017,4.544514629,3.037885013,1.662272542,0.680858102,1.191438834
2326423,COUNTRY 1,Drug_3,5/1/2017,5.014744518,3.131993462,1.795189733,,0.798350207
2326423,COUNTRY 1,Drug_3,6/1/2017,11.4598264,4.14575253,1.918003536,,0.81756413
2326423,COUNTRY 1,Drug_3,7/1/2017,7.980483509,2.486866914,1.104995687,,0.812545477
2326423,COUNTRY 1,Drug_3,8/1/2017,12.01665634,2.608409021,0.777478569,,0.765210566
2326423,COUNTRY 1,Drug_3,9/1/2017,5.357867479,2.385708939,0.62481789,,0.773065093
2326423,COUNTRY 1,Drug_3,10/1/2017,10.82527216,4.473603657,2.253590592,0.498543239,1.132556748
2326423,COUNTRY 1,Drug_3,11/1/2017,11.45907159,4.30806354,2.192935463,0.209750372,0.886780498
2326423,COUNTRY 1,Drug_3,12/1/2017,11.45697106,5.160639054,2.859180359,1.363232734,1.94543076
2326423,COUNTRY 1,Drug_3,1/1/2018,8.432686241,3.832013679,1.593347968,,0.73277695
2326423,COUNTRY 1,Drug_3,2/1/2018,10.76965881,2.694167818,1.578613034,0.8403162,0.947766359
2326423,COUNTRY 1,Drug_3,3/1/2018,11.46162453,3.519666867,1.790918208,0.313215729,1.262635359
2326423,COUNTRY 1,Drug_3,4/1/2018,23.18138439,5.465625894,2.909421174,0.732307828,1.521576733
2326423,COUNTRY 1,Drug_3,5/1/2018,12.20146866,4.728982239,2.035491726,0.960972767,1.543398313
2326423,COUNTRY 1,Drug_3,6/1/2018,8.646281602,4.634837466,2.25177408,0.624297135,1.339150134
2326423,COUNTRY 1,Drug_3,7/1/2018,8.510677324,3.089725418,1.810493792,,0.364970717
2326423,COUNTRY 1,Drug_3,8/1/2018,4.548070998,3.535029319,1.887981073,0.753525702,1.263915656
2326423,COUNTRY 1,Drug_3,9/1/2018,11.2942453,4.07291757,1.704382119,0.45220836,1.148001375
2326423,COUNTRY 1,Drug_3,10/1/2018,11.24748878,2.033562472,0.29256847,,0.515962839
20038296,COUNTRY 1,Drug_2,2/1/2011,7.307771654,0.370597592,0.192928476,,0.132104926
20038296,COUNTRY 1,Drug_2,3/1/2011,7.307771654,3.635417735,1.999402981,,1.148151234
20038296,COUNTRY 1,Drug_2,4/1/2011,32.58560391,8.965328277,5.063192828,,2.739995937
20038296,COUNTRY 1,Drug_2,5/1/2011,32.58560391,9.28132586,5.106856894,,2.890963442
20038296,COUNTRY 1,Drug_2,6/1/2011,20.12689831,7.609453088,4.04669982,,2.856285386
20038296,COUNTRY 1,Drug_2,7/1/2011,32.58560391,5.280323573,2.609007981,,1.521598852
20038296,COUNTRY 1,Drug_2,8/1/2011,6.569264385,3.481023901,1.045208539,,0.801607959
20038296,COUNTRY 1,Drug_2,9/1/2011,6.20363179,4.448247451,1.76027267,,1.498748435
20038296,COUNTRY 1,Drug_2,10/1/2011,23.23059153,11.7973438,6.840066628,,4.467457591
20038296,COUNTRY 1,Drug_2,11/1/2011,44.87197799,10.04973992,5.404266992,,3.391856097
20038296,COUNTRY 1,Drug_2,12/1/2011,41.80554946,10.45922021,6.255073971,,3.857517747
20038296,COUNTRY 1,Drug_2,1/1/2012,53.04395212,23.16618321,12.81320105,,9.013654291
20038296,COUNTRY 1,Drug_2,2/1/2012,90.78376217,23.34579843,13.25284727,,8.773051251
20038296,COUNTRY 1,Drug_2,3/1/2012,79.50972378,21.52062271,12.22686221,,7.890670633
20038296,COUNTRY 1,Drug_2,4/1/2012,56.30548278,20.96718326,12.36263963,,7.544807183
20038296,COUNTRY 1,Drug_2,5/1/2012,74.62365912,21.41133364,11.7600992,,8.300313427
20038296,COUNTRY 1,Drug_2,6/1/2012,77.86798727,21.77245728,12.6616806,,8.583614615
20038296,COUNTRY 1,Drug_2,7/1/2012,85.19634662,30.39881933,17.24186335,,11.88764867
20038296,COUNTRY 1,Drug_2,8/1/2012,118.947642,30.38921777,17.90218366,,11.9389896
20038296,COUNTRY 1,Drug_2,9/1/2012,100.0392573,29.92988979,17.79590505,,11.65632285
20038296,COUNTRY 1,Drug_2,10/1/2012,75.00884197,24.54009515,14.19931574,,9.468649175
20038296,COUNTRY 1,Drug_2,11/1/2012,106.5805489,26.03063307,15.39620694,,10.29574022
20038296,COUNTRY 1,Drug_2,12/1/2012,74.72112801,25.20446152,14.99837034,,9.55141502
20038296,COUNTRY 1,Drug_2,1/1/2013,76.63426392,25.09459082,14.40013427,,9.241703043
20038296,COUNTRY 1,Drug_2,2/1/2013,72.54216089,25.52539099,14.4270556,,10.1433787
20038296,COUNTRY 1,Drug_2,3/1/2013,95.2246897,24.83963085,13.86104187,,9.570754372
20038296,COUNTRY 1,Drug_2,4/1/2013,95.04027056,39.38527394,23.33018725,,15.10662451
20038296,COUNTRY 1,Drug_2,5/1/2013,139.6774361,38.42769491,22.65178498,,15.36737179
20038296,COUNTRY 1,Drug_2,6/1/2013,148.3923905,38.69223082,22.59264655,,14.85350521
20038296,COUNTRY 1,Drug_2,7/1/2013,178.640878,47.74586317,28.10813951,,18.23494218
20038296,COUNTRY 1,Drug_2,8/1/2013,162.070262,46.88193469,27.92274837,,17.97977761
20038296,COUNTRY 1,Drug_2,9/1/2013,126.172028,47.2536931,28.23115665,,18.40436329
20038296,COUNTRY 1,Drug_2,10/1/2013,125.9490382,33.28411016,18.8910038,,13.17586241
20038296,COUNTRY 1,Drug_2,11/1/2013,104.8357992,33.15853798,18.99514723,,12.56492727
20038296,COUNTRY 1,Drug_2,12/1/2013,102.7363951,33.95866493,19.51318123,,13.44470641
20038296,COUNTRY 1,Drug_2,1/1/2014,166.0147985,39.34203017,22.53351015,,15.12690352
20038296,COUNTRY 1,Drug_2,2/1/2014,107.5337666,39.43268336,23.40815871,,15.04160293
20038296,COUNTRY 1,Drug_2,3/1/2014,130.1383815,41.20119907,24.30108083,,15.987837
20038296,COUNTRY 1,Drug_2,4/1/2014,136.7035705,28.82988504,16.23907688,,10.67761874
20038296,COUNTRY 1,Drug_2,5/1/2014,65.97997578,29.42464668,17.6138808,,11.35755058
20038296,COUNTRY 1,Drug_2,6/1/2014,94.54352248,30.79257684,17.63143575,,12.0154388
20038296,COUNTRY 1,Drug_2,7/1/2014,88.91547448,32.14212414,19.25020897,,12.50368448
20038296,COUNTRY 1,Drug_2,8/1/2014,120.1292051,32.11483347,18.8362797,,12.58025264
20038296,COUNTRY 1,Drug_2,9/1/2014,116.2799537,33.63236637,20.0922194,,13.30454017
20038296,COUNTRY 1,Drug_2,10/1/2014,90.68628107,38.73519148,23.16708219,,14.81277636
20038296,COUNTRY 1,Drug_2,11/1/2014,151.8952291,39.32031751,23.05741964,,15.03789733
20038296,COUNTRY 1,Drug_2,12/1/2014,139.7120551,37.48485855,21.60810586,,14.20860122
20038296,COUNTRY 1,Drug_2,1/1/2015,129.2905067,33.96142969,19.62273193,,13.13187374
20038296,COUNTRY 1,Drug_2,2/1/2015,113.675474,32.68662582,18.85454402,,12.22654179
20038296,COUNTRY 1,Drug_2,3/1/2015,87.89485348,32.14497712,18.73558426,,12.19797484
20038296,COUNTRY 1,Drug_2,4/1/2015,104.4805725,21.29628549,12.1431709,,8.480997775
20038296,COUNTRY 1,Drug_2,5/1/2015,42.99667447,20.68763556,11.78285811,,8.259849641
20038296,COUNTRY 1,Drug_2,6/1/2015,69.48111089,20.63308913,12.10432807,,7.897869899
20038296,COUNTRY 1,Drug_2,7/1/2015,78.86646942,23.0628674,13.56030638,,8.513070449
20038296,COUNTRY 1,Drug_2,8/1/2015,72.81618049,23.45461171,13.88537347,,9.213746116
20038296,COUNTRY 1,Drug_2,9/1/2015,72.40176346,21.31025954,12.5914264,,8.2797989
20038296,COUNTRY 1,Drug_2,10/1/2015,72.03436089,21.64792355,12.42981603,,7.888116232
20038296,COUNTRY 1,Drug_2,11/1/2015,87.80665168,21.67090398,11.93992206,,8.521821112
20038296,COUNTRY 1,Drug_2,12/1/2015,63.56724847,22.56319097,13.04572463,,8.759425062
20038296,COUNTRY 1,Drug_2,1/1/2016,80.89581374,28.92126037,17.30611128,,10.81083941
20038296,COUNTRY 1,Drug_2,2/1/2016,99.61354261,30.4996227,17.83744633,,11.33558357
20038296,COUNTRY 1,Drug_2,3/1/2016,116.2904048,29.81593946,17.13231729,,11.14727838
20038296,COUNTRY 1,Drug_2,4/1/2016,73.82470118,24.70194216,14.49170848,,9.484511445
20038296,COUNTRY 1,Drug_2,5/1/2016,79.09577119,22.6545815,12.95105382,,8.484287508
20038296,COUNTRY 1,Drug_2,6/1/2016,84.05655139,23.07503865,12.78494993,,9.178590751
20038296,COUNTRY 1,Drug_2,7/1/2016,65.94778339,22.57088889,13.39032336,,8.944730138
20038296,COUNTRY 1,Drug_2,8/1/2016,79.20767923,23.53751004,13.3191765,,9.177375131
20038296,COUNTRY 1,Drug_2,9/1/2016,89.24758222,22.34212459,12.81894187,,8.89722595
20038296,COUNTRY 1,Drug_2,10/1/2016,72.61390657,26.76788188,15.54884265,,10.12673623
20038296,COUNTRY 1,Drug_2,11/1/2016,123.5119538,27.4066802,15.34952021,,10.50447364
20038296,COUNTRY 1,Drug_2,12/1/2016,81.38677315,28.75945031,16.2578645,,10.79845526
20038296,COUNTRY 1,Drug_2,1/1/2017,54.19356395,18.83878983,10.9553367,,7.333744124
20038296,COUNTRY 1,Drug_2,2/1/2017,68.50982735,18.88751361,11.17216361,,6.997821845
20038296,COUNTRY 1,Drug_2,3/1/2017,57.35946279,16.90629603,10.10986743,,5.993311723
20038296,COUNTRY 1,Drug_2,4/1/2017,26.00214327,8.250011439,4.632604735,,2.985610317
20038296,COUNTRY 1,Drug_2,5/1/2017,17.96966833,8.598717581,4.201911674,,2.732962188
20038296,COUNTRY 1,Drug_2,6/1/2017,31.52418471,8.329077893,4.995492468,,2.55397455
20038296,COUNTRY 1,Drug_2,8/1/2017,10.0580456,4.895475125,2.183553912,,1.452860822
20038296,COUNTRY 1,Drug_2,9/1/2017,31.52418471,3.632194288,2.015092841,,0.914396303
20038296,COUNTRY 1,Drug_2,10/1/2017,28.1295424,9.038897013,5.336174117,,3.581397536
20038296,COUNTRY 1,Drug_2,11/1/2017,19.5393271,9.028064889,4.535893425,,3.247532598
20038296,COUNTRY 1,Drug_2,12/1/2017,31.72883867,7.366121299,4.319769979,,2.760914651
20038296,COUNTRY 1,Drug_2,1/1/2018,16.59980395,6.265401413,3.587720811,,2.029520569
20038296,COUNTRY 1,Drug_2,2/1/2018,26.78388254,6.835690554,3.578263689,,2.351941539
20038296,COUNTRY 1,Drug_2,3/1/2018,26.3666257,7.266034892,4.026740956,,2.310527728
20038296,COUNTRY 1,Drug_2,4/1/2018,53.98971049,13.99446594,7.558871775,,4.944731859
20038296,COUNTRY 1,Drug_2,5/1/2018,40.47855882,14.25887555,7.861974372,,5.194118963
20038296,COUNTRY 1,Drug_2,6/1/2018,56.05167123,15.33113561,8.436339349,,5.306591282
20038296,COUNTRY 1,Drug_2,7/1/2018,58.93776809,19.24871625,10.82757384,,7.37132503
20038296,COUNTRY 1,Drug_2,8/1/2018,72.18722063,19.15908964,10.6423655,,6.857428082
20038296,COUNTRY 1,Drug_2,9/1/2018,56.65276366,19.86744333,11.75553864,,7.454852066
20038296,COUNTRY 1,Drug_2,10/1/2018,82.35102808,19.43426471,11.49423165,,7.386645902
20038296,COUNTRY 1,Drug_1,8/1/2011,6.599067592,1.818422399,0.276395064,,0.56217386
20038296,COUNTRY 1,Drug_1,9/1/2011,5.181006702,1.265477773,0.405343709,,0.492997326
20038296,COUNTRY 1,Drug_1,10/1/2011,6.684275038,1.813547683,0.195675549,,0.573572541
20038296,COUNTRY 1,Drug_1,1/1/2012,5.98009368,2.34628346,0.36683959,0.571856037,0.697048242
20038296,COUNTRY 1,Drug_1,2/1/2012,4.921156936,3.710437774,1.942467084,0.386377172,1.355957477
20038296,COUNTRY 1,Drug_1,3/1/2012,23.50471237,4.53585506,2.289859505,0.617553361,1.57704897
20038296,COUNTRY 1,Drug_1,4/1/2012,4.949644933,4.121805873,2.390191142,0.324336228,1.10574566
20038296,COUNTRY 1,Drug_1,5/1/2012,16.6658287,2.195816855,1.01802925,0.286933602,0.512496046
20038296,COUNTRY 1,Drug_1,6/1/2012,8.603554638,4.511299323,2.012584874,0.610206787,1.331115379
20038296,COUNTRY 1,Drug_1,7/1/2012,11.88190333,3.26493957,1.594182162,0.890970026,0.944541623
20038296,COUNTRY 1,Drug_1,8/1/2012,4.929793121,4.485623067,2.2923215,0.037339904,1.027189447
20038296,COUNTRY 1,Drug_1,9/1/2012,6.687808964,3.259462088,1.264336724,0.504250869,0.657576269
20038296,COUNTRY 1,Drug_1,10/1/2012,4.945782302,4.003182581,2.216660082,1.011783909,1.209074791
20038296,COUNTRY 1,Drug_1,11/1/2012,8.918481909,3.485447446,1.713394807,0.224425208,0.786755826
20038296,COUNTRY 1,Drug_1,12/1/2012,13.54620695,3.706427674,1.542606251,0.395592855,0.991130407
20038296,COUNTRY 1,Drug_1,1/1/2013,8.702502823,3.527166019,1.214331819,0.050498953,0.681061258
20038296,COUNTRY 1,Drug_1,2/1/2013,4.924311972,1.448303529,0.09029221,,0.183845246
20038296,COUNTRY 1,Drug_1,3/1/2013,4.941049861,2.274447007,0.66523807,,0.653456396
20038296,COUNTRY 1,Drug_1,4/1/2013,8.589934797,2.577270292,0.618860584,,0.41737593
20038296,COUNTRY 1,Drug_1,5/1/2013,12.01703987,3.777044786,2.05726859,0.866358951,1.397546335
20038296,COUNTRY 1,Drug_1,6/1/2013,10.31033887,4.186030715,1.971853186,0.842499321,1.133380129
20038296,COUNTRY 1,Drug_1,7/1/2013,13.30315293,5.441539176,2.250526516,1.30375197,1.903982904
20038296,COUNTRY 1,Drug_1,8/1/2013,13.37171055,5.527550318,2.429636108,1.215197656,1.511851279
20038296,COUNTRY 1,Drug_1,9/1/2013,18.7563596,5.638381069,2.809796825,1.404155865,2.137519178
20038296,COUNTRY 1,Drug_1,10/1/2013,10.23672891,4.337952222,2.225562068,0.26574093,0.884454428
20038296,COUNTRY 1,Drug_1,11/1/2013,13.59378772,3.274932285,1.004735829,0.445828333,0.766721121
20038296,COUNTRY 1,Drug_1,12/1/2013,8.627406451,4.229158922,1.674924071,0.6509652,1.38956168
